OR1N2	1	A series of molecular signals that proceeds with an activated receptor promoting the exchange of GDP for GTP on the alpha-subunit of an associated heterotrimeric G-protein complex. The GTP-bound activated alpha-G-protein then dissociates from the beta- and gamma-subunits to further transmit the signal within the cell. The pathway begins with receptor-ligand interaction, or for basal GPCR signaling the pathway begins with the receptor activating its G protein in the absence of an agonist, and ends with regulation of a downstream cellular process, e.g. transcription.  The pathway can start from the plasma membrane, Golgi or nuclear membrane (PMID
OR1B1	1	A series of molecular signals that proceeds with an activated receptor promoting the exchange of GDP for GTP on the alpha-subunit of an associated heterotrimeric G-protein complex. The GTP-bound activated alpha-G-protein then dissociates from the beta- and gamma-subunits to further transmit the signal within the cell. The pathway begins with receptor-ligand interaction, or for basal GPCR signaling the pathway begins with the receptor activating its G protein in the absence of an agonist, and ends with regulation of a downstream cellular process, e.g. transcription.  The pathway can start from the plasma membrane, Golgi or nuclear membrane (PMID
OR1L6	2	A series of molecular signals that proceeds with an activated receptor promoting the exchange of GDP for GTP on the alpha-subunit of an associated heterotrimeric G-protein complex. The GTP-bound activated alpha-G-protein then dissociates from the beta- and gamma-subunits to further transmit the signal within the cell. The pathway begins with receptor-ligand interaction, or for basal GPCR signaling the pathway begins with the receptor activating its G protein in the absence of an agonist, and ends with regulation of a downstream cellular process, e.g. transcription.  The pathway can start from the plasma membrane, Golgi or nuclear membrane (PMID
LURAP1L	2	Any process that activates or increases the frequency, rate or extent of I-kappaB kinase/NF-kappaB signaling.
ST6GALNAC6	1	Catalysis of the reaction
USP20	5	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
HMCN2	2	A structure lying external to one or more cells, which provides structural support, biochemical or biomechanical cues for cells or tissues.
CEL	4	The component of the plasma membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.
ABO	2	Catalysis of the transfer of a glycosyl group from one compound (donor) to another (acceptor).
SURF6	1	The large subunit of a ribosome located in the cytosol.
COL5A1	2	The attachment of a cell, either to another cell or to an underlying substrate such as the extracellular matrix, via cell adhesion molecules.
OBP2A	2	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism.
SNAPC4	4	The synthesis of small nuclear RNA (snRNA) from a DNA template by RNA Polymerase III (Pol III), originating at a Pol III promoter.
SEC16A	2	A process in which a protein is transported to, or maintained in, a location at an endoplasmic reticulum exit site.
AGPAT2	2	The chemical reactions and pathways resulting in the formation of phosphatidic acid, any derivative of glycerol phosphate in which both the remaining hydroxyl groups of the glycerol moiety are esterified with fatty acids." [ISBN
RABL6	2	The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes.
MAMDC4	1	The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.
FBXW5	2	A ubiquitin ligase complex in which a cullin from the Cul4 family and a RING domain protein form the catalytic core; substrate specificity is conferred by an adaptor protein." [PMID
NDOR1	2	The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes.
FAM166A	8	A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.
CACNA1B	7	Enables the transmembrane transfer of a calcium ion by a voltage-gated channel. A voltage-gated channel is a channel whose open state is dependent on the voltage across the membrane in which it is embedded.
SMARCA2	8	Catalysis of the reaction
MLLT3	5	Any process that activates or increases the frequency, rate or extent of Wnt signaling pathway, planar cell polarity pathway.
DOCK8	6	Any process that activates or increases the frequency, rate or extent of T cell migration.
DDX58	1	Any process that activates or increases the frequency, rate or extent of interleukin-6 secretion.
TAF1L	1	Catalysis of the reaction
AQP7	33	Enables the transfer of urea from one side of a membrane to the other. Urea is the water soluble compound H2N-CO-NH2." [ISBN
PRSS3	1	Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine).
UBAP2	1	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN
