Symbol	ID	Name	Synonyms	Chromosome	Category
MICA	4276	MHC class I polypeptide-related sequence A	FLJ60820|MGC111087|PERB11.1	6	NaturalKiller_Cell_Cytotoxicity
MICB	4277	MHC class I polypeptide-related sequence B	PERB11.2	6	NaturalKiller_Cell_Cytotoxicity
ULBP3	79465	UL16 binding protein 3	RAET1N	6	NaturalKiller_Cell_Cytotoxicity
ULBP2	80328	UL16 binding protein 2	N2DL2|RAET1H	6	NaturalKiller_Cell_Cytotoxicity
ULBP1	80329	UL16 binding protein 1	RAET1I	6	NaturalKiller_Cell_Cytotoxicity
KLRK1	22914	"killer cell lectin-like receptor subfamily K, member 1"	CD314|D12S2489E|FLJ17759|FLJ75772|KLR|NKG2-D|NKG2D	12	NaturalKiller_Cell_Cytotoxicity
HCST	10870	hematopoietic cell signal transducer	DAP10|DKFZP586C1522|KAP10|PIK3AP	19	NaturalKiller_Cell_Cytotoxicity
CD48	962	CD48 molecule	BCM1|BLAST|BLAST1|MEM-102|SLAMF2|hCD48|mCD48	1	NaturalKiller_Cell_Cytotoxicity
CD244	51744	"CD244 molecule, natural killer cell receptor 2B4"	2B4|NAIL|NKR2B4|Nmrk|SLAMF4	1	NaturalKiller_Cell_Cytotoxicity
PPP3CA	5530	"protein phosphatase 3 (formerly 2B), catalytic subunit, alpha isoform"	CALN|CALNA|CALNA1|CCN1|CNA1|PPP2B	4	NaturalKiller_Cell_Cytotoxicity
PPP3CB	5532	"protein phosphatase 3 (formerly 2B), catalytic subunit, beta isoform"	CALNA2|CALNB	10	NaturalKiller_Cell_Cytotoxicity
PPP3CC	5533	"protein phosphatase 3 (formerly 2B), catalytic subunit, gamma isoform"	CALNA3	8	NaturalKiller_Cell_Cytotoxicity
CHP	11261	calcium binding protein P22	SLC9A1BP	15	NaturalKiller_Cell_Cytotoxicity
PPP3R1	5534	"protein phosphatase 3 (formerly 2B), regulatory subunit B, alpha isoform"	CALNB1|CNB|CNB1	2	NaturalKiller_Cell_Cytotoxicity
PPP3R2	5535	"protein phosphatase 3 (formerly 2B), regulatory subunit B, beta isoform"	PPP3RL	9	NaturalKiller_Cell_Cytotoxicity
CHP2	63928	calcineurin B homologous protein 2	-	16	NaturalKiller_Cell_Cytotoxicity
NFAT5	10725	"nuclear factor of activated T-cells 5, tonicity-responsive"	KIAA0827|NF-AT5|NFATL1|NFATZ|OREBP|TONEBP	16	NaturalKiller_Cell_Cytotoxicity
NFATC1	4772	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1"	MGC138448|NF-ATC|NFAT2|NFATc	18	NaturalKiller_Cell_Cytotoxicity
NFATC2	4773	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2"	NFAT1|NFATP	20	NaturalKiller_Cell_Cytotoxicity
NFATC3	4775	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3"	NFAT4|NFATX	16	NaturalKiller_Cell_Cytotoxicity
NFATC4	4776	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4"	NF-ATc4|NFAT3	14	NaturalKiller_Cell_Cytotoxicity
PRKCA	5578	"protein kinase C, alpha"	AAG6|MGC129900|MGC129901|PKC-alpha|PKCA|PRKACA	17	NaturalKiller_Cell_Cytotoxicity
PRKCB	5579	"protein kinase C, beta"	MGC41878|PKC-beta|PKCB|PRKCB1|PRKCB2	16	NaturalKiller_Cell_Cytotoxicity
PRKCG	5582	"protein kinase C, gamma"	MGC57564|PKC-gamma|PKCC|PKCG|SCA14	19	NaturalKiller_Cell_Cytotoxicity
SH2D1B	117157	SH2 domain containing 1B	EAT2	1	NaturalKiller_Cell_Cytotoxicity
SH2D1A	4068	SH2 domain protein 1A	DSHP|EBVS|FLJ18687|FLJ92177|IMD5|LYP|MTCP1|SAP|XLP|XLPD	X	NaturalKiller_Cell_Cytotoxicity
IFNGR1	3459	interferon gamma receptor 1	CD119|FLJ45734|IFNGR	6	NaturalKiller_Cell_Cytotoxicity
IFNGR2	3460	interferon gamma receptor 2 (interferon gamma transducer 1)	AF-1|IFGR2|IFNGT1	21	NaturalKiller_Cell_Cytotoxicity
IFNA1	3439	"interferon, alpha 1"	IFL|IFN|IFN-ALPHA|IFNA13|IFNA@|MGC138207|MGC138505|MGC138507	9	NaturalKiller_Cell_Cytotoxicity
IFNA2	3440	"interferon, alpha 2"	IFNA|INFA2|MGC125764|MGC125765	9	NaturalKiller_Cell_Cytotoxicity
IFNA4	3441	"interferon, alpha 4"	INFA4|MGC142200	9	NaturalKiller_Cell_Cytotoxicity
IFNA5	3442	"interferon, alpha 5"	INFA5	9	NaturalKiller_Cell_Cytotoxicity
IFNA6	3443	"interferon, alpha 6"	-	9	NaturalKiller_Cell_Cytotoxicity
IFNA7	3444	"interferon, alpha 7"	IFNA-J	9	NaturalKiller_Cell_Cytotoxicity
IFNA8	3445	"interferon, alpha 8"	-	9	NaturalKiller_Cell_Cytotoxicity
IFNA10	3446	"interferon, alpha 10"	MGC119878|MGC119879	9	NaturalKiller_Cell_Cytotoxicity
IFNA13	3447	"interferon, alpha 13"	-	9	NaturalKiller_Cell_Cytotoxicity
IFNA14	3448	"interferon, alpha 14"	LEIF2H|MGC125756|MGC125757	9	NaturalKiller_Cell_Cytotoxicity
IFNA16	3449	"interferon, alpha 16"	-	9	NaturalKiller_Cell_Cytotoxicity
IFNA17	3451	"interferon, alpha 17"	IFNA|INFA|LEIF2C1	9	NaturalKiller_Cell_Cytotoxicity
IFNA21	3452	"interferon, alpha 21"	MGC126687|MGC126689	9	NaturalKiller_Cell_Cytotoxicity
IFNB1	3456	"interferon, beta 1, fibroblast"	IFB|IFF|IFNB|MGC96956	9	NaturalKiller_Cell_Cytotoxicity
IFNAR1	3454	"interferon (alpha, beta and omega) receptor 1"	AVP|IFN-alpha-REC|IFNAR|IFNBR|IFRC	21	NaturalKiller_Cell_Cytotoxicity
IFNAR2	3455	"interferon (alpha, beta and omega) receptor 2"	IFN-R|IFN-alpha-REC|IFNABR|IFNARB	21	NaturalKiller_Cell_Cytotoxicity
TNFSF10	8743	"tumor necrosis factor (ligand) superfamily, member 10"	APO2L|Apo-2L|CD253|TL2|TRAIL	3	NaturalKiller_Cell_Cytotoxicity
TNFRSF10D	8793	"tumor necrosis factor receptor superfamily, member 10d, decoy with truncated death domain"	CD264|DCR2|TRAILR4|TRUNDD	8	NaturalKiller_Cell_Cytotoxicity
TNFRSF10C	8794	"tumor necrosis factor receptor superfamily, member 10c, decoy without an intracellular domain"	CD263|DCR1|LIT|MGC149501|MGC149502|TRAILR3|TRID	8	NaturalKiller_Cell_Cytotoxicity
TNFRSF10B	8795	"tumor necrosis factor receptor superfamily, member 10b"	CD262|DR5|KILLER|KILLER/DR5|TRAIL-R2|TRAILR2|TRICK2|TRICK2A|TRICK2B|TRICKB|ZTNFR9	8	NaturalKiller_Cell_Cytotoxicity
TNFRSF10A	8797	"tumor necrosis factor receptor superfamily, member 10a"	APO2|CD261|DR4|MGC9365|TRAILR-1|TRAILR1	8	NaturalKiller_Cell_Cytotoxicity
FASLG	356	"Fas ligand (TNF superfamily, member 6)"	APT1LG1|CD178|CD95L|FASL|TNFSF6	1	NaturalKiller_Cell_Cytotoxicity
FAS	355	"Fas (TNF receptor superfamily, member 6)"	ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6	10	NaturalKiller_Cell_Cytotoxicity
GZMB	3002	"granzyme B (granzyme 2, cytotoxic T-lymphocyte-associated serine esterase 1)"	CCPI|CGL-1|CGL1|CSP-B|CSPB|CTLA1|CTSGL1|HLP|SECT	14	NaturalKiller_Cell_Cytotoxicity
PRF1	5551	perforin 1 (pore forming protein)	FLH2|HPLH2|MGC65093|P1|PFN1|PFP	10	NaturalKiller_Cell_Cytotoxicity
CASP3	836	"caspase 3, apoptosis-related cysteine peptidase"	CPP32|CPP32B|SCA-1	4	NaturalKiller_Cell_Cytotoxicity
BID	637	BH3 interacting domain death agonist	FP497|MGC15319|MGC42355	22	NaturalKiller_Cell_Cytotoxicity
CD3D	915	"CD3d molecule, delta (CD3-TCR complex)"	CD3-DELTA|T3D	11	TCRsignalingPathway
CD3E	916	"CD3e molecule, epsilon (CD3-TCR complex)"	FLJ18683|T3E|TCRE	11	TCRsignalingPathway
CD3G	917	"CD3g molecule, gamma (CD3-TCR complex)"	CD3-GAMMA|FLJ17620|FLJ17664|FLJ79544|FLJ94613|MGC138597|T3G	11	TCRsignalingPathway
CD247	919	CD247 molecule	CD3-ZETA|CD3H|CD3Q|CD3Z|T3Z|TCRZ	1	TCRsignalingPathway
CD4	920	CD4 molecule	CD4mut	12	TCRsignalingPathway
CD8A	925	CD8a molecule	CD8|Leu2|MAL|p32	2	TCRsignalingPathway
CD8B	926	CD8b molecule	CD8B1|LYT3|Leu2|Ly3|MGC119115	2	TCRsignalingPathway
PTPRC	5788	"protein tyrosine phosphatase, receptor type, C"	B220|CD45|CD45R|GP180|LCA|LY5|T200	1	TCRsignalingPathway
LCK	3932	lymphocyte-specific protein tyrosine kinase	YT16|p56lck|pp58lck	1	TCRsignalingPathway
FYN	2534	"FYN oncogene related to SRC, FGR, YES"	MGC45350|SLK|SYN	6	TCRsignalingPathway
ZAP70	7535	zeta-chain (TCR) associated protein kinase 70kDa	FLJ17670|FLJ17679|SRK|STD|TZK|ZAP-70	2	TCRsignalingPathway
LCP2	3937	lymphocyte cytosolic protein 2 (SH2 domain containing leukocyte protein of 76kDa)	SLP-76|SLP76	5	TCRsignalingPathway
LAT	27040	linker for activation of T cells	LAT1|pp36	16	TCRsignalingPathway
ITK	3702	IL2-inducible T-cell kinase	EMT|LYK|MGC126257|MGC126258|PSCTK2	5	TCRsignalingPathway
TEC	7006	tec protein tyrosine kinase	MGC126760|MGC126762|PSCTK4	4	TCRsignalingPathway
NCK1	4690	NCK adaptor protein 1	MGC12668|NCK|NCKalpha	3	TCRsignalingPathway
NCK2	8440	NCK adaptor protein 2	GRB4|NCKbeta	2	TCRsignalingPathway
VAV3	10451	vav 3 guanine nucleotide exchange factor	FLJ40431	1	TCRsignalingPathway
VAV1	7409	vav 1 guanine nucleotide exchange factor	VAV	19	TCRsignalingPathway
VAV2	7410	vav 2 guanine nucleotide exchange factor	-	9	TCRsignalingPathway
GRAP2	9402	GRB2-related adaptor protein 2	GADS|GRAP-2|GRB2L|GRBLG|GRID|GRPL|GrbX|Grf40|Mona|P38	22	TCRsignalingPathway
GRB2	2885	growth factor receptor-bound protein 2	ASH|EGFRBP-GRB2|Grb3-3|MST084|MSTP084	17	TCRsignalingPathway
PAK1	5058	p21 protein (Cdc42/Rac)-activated kinase 1	MGC130000|MGC130001|PAKalpha	11	TCRsignalingPathway
PAK2	5062	p21 protein (Cdc42/Rac)-activated kinase 2	PAK65|PAKgamma	3	TCRsignalingPathway
PAK3	5063	p21 protein (Cdc42/Rac)-activated kinase 3	CDKN1A|MRX30|MRX47|OPHN3|PAK3beta|bPAK|hPAK3	X	TCRsignalingPathway
PAK4	10298	p21 protein (Cdc42/Rac)-activated kinase 4	-	19	TCRsignalingPathway
PAK6	56924	p21 protein (Cdc42/Rac)-activated kinase 6	PAK5	15	TCRsignalingPathway
PAK7	57144	p21 protein (Cdc42/Rac)-activated kinase 7	KIAA1264|MGC26232|PAK5	20	TCRsignalingPathway
RHOA	387	"ras homolog gene family, member A"	ARH12|ARHA|RHO12|RHOH12	3	TCRsignalingPathway
CDC42	998	"cell division cycle 42 (GTP binding protein, 25kDa)"	CDC42Hs|G25K	1	TCRsignalingPathway
PPP3CA	5530	"protein phosphatase 3 (formerly 2B), catalytic subunit, alpha isoform"	CALN|CALNA|CALNA1|CCN1|CNA1|PPP2B	4	TCRsignalingPathway
PPP3CB	5532	"protein phosphatase 3 (formerly 2B), catalytic subunit, beta isoform"	CALNA2|CALNB	10	TCRsignalingPathway
PPP3CC	5533	"protein phosphatase 3 (formerly 2B), catalytic subunit, gamma isoform"	CALNA3	8	TCRsignalingPathway
CHP	11261	calcium binding protein P22	SLC9A1BP	15	TCRsignalingPathway
PPP3R1	5534	"protein phosphatase 3 (formerly 2B), regulatory subunit B, alpha isoform"	CALNB1|CNB|CNB1	2	TCRsignalingPathway
PPP3R2	5535	"protein phosphatase 3 (formerly 2B), regulatory subunit B, beta isoform"	PPP3RL	9	TCRsignalingPathway
CHP2	63928	calcineurin B homologous protein 2	-	16	TCRsignalingPathway
NFAT5	10725	"nuclear factor of activated T-cells 5, tonicity-responsive"	KIAA0827|NF-AT5|NFATL1|NFATZ|OREBP|TONEBP	16	TCRsignalingPathway
NFATC1	4772	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1"	MGC138448|NF-ATC|NFAT2|NFATc	18	TCRsignalingPathway
NFATC2	4773	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2"	NFAT1|NFATP	20	TCRsignalingPathway
NFATC3	4775	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3"	NFAT4|NFATX	16	TCRsignalingPathway
NFATC4	4776	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4"	NF-ATc4|NFAT3	14	TCRsignalingPathway
SOS1	6654	son of sevenless homolog 1 (Drosophila)	GF1|GGF1|GINGF|HGF|NS4	2	TCRsignalingPathway
SOS2	6655	son of sevenless homolog 2 (Drosophila)	FLJ25596	14	TCRsignalingPathway
HRAS	3265	v-Ha-ras Harvey rat sarcoma viral oncogene homolog	C-BAS/HAS|C-H-RAS|C-HA-RAS1|CTLO|H-RASIDX|HAMSV|HRAS1|K-RAS|N-RAS|RASH1	11	TCRsignalingPathway
KRAS	3845	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog	C-K-RAS|K-RAS2A|K-RAS2B|K-RAS4A|K-RAS4B|KI-RAS|KRAS1|KRAS2|NS3|RASK2	12	TCRsignalingPathway
NRAS	4893	neuroblastoma RAS viral (v-ras) oncogene homolog	ALPS4|N-ras|NRAS1	1	TCRsignalingPathway
FOS	2353	v-fos FBJ murine osteosarcoma viral oncogene homolog	AP-1|C-FOS	14	TCRsignalingPathway
JUN	3725	jun oncogene	AP-1|AP1|c-Jun	1	TCRsignalingPathway
CARD11	84433	"caspase recruitment domain family, member 11"	BIMP3|CARMA1|MGC133069	7	TCRsignalingPathway
BCL10	8915	B-cell CLL/lymphoma 10	CARMEN|CIPER|CLAP|c-E10|mE10	1	TCRsignalingPathway
MALT1	10892	mucosa associated lymphoid tissue lymphoma translocation gene 1	DKFZp434L132|MLT|MLT1	18	TCRsignalingPathway
CHUK	1147	conserved helix-loop-helix ubiquitous kinase	IKBKA|IKK-alpha|IKK1|IKKA|NFKBIKA|TCF16	10	TCRsignalingPathway
IKBKB	3551	"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta"	FLJ40509|IKK-beta|IKK2|IKKB|MGC131801|NFKBIKB	8	TCRsignalingPathway
IKBKG	8517	"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma"	AMCBX1|FIP-3|FIP3|Fip3p|IKK-gamma|IP|IP1|IP2|IPD2|NEMO	X	TCRsignalingPathway
NFKB1	4790	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1	DKFZp686C01211|EBP-1|KBF1|MGC54151|NF-kappa-B|NFKB-p105|NFKB-p50|p105|p50	4	TCRsignalingPathway
RELA	5970	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	MGC131774|NFKB3|p65	11	TCRsignalingPathway
NFKBIA	4792	"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha"	IKBA|MAD-3|NFKBI	14	TCRsignalingPathway
NFKBIB	4793	"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, beta"	IKBB|TRIP9	19	TCRsignalingPathway
NFKBIE	4794	"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, epsilon"	IKBE	6	TCRsignalingPathway
CD28	940	CD28 molecule	MGC138290|Tp44	2	TCRsignalingPathway
ICOS	29851	inducible T-cell co-stimulator	AILIM|CD278|MGC39850	2	TCRsignalingPathway
CD40LG	959	CD40 ligand	CD154|CD40L|HIGM1|IGM|IMD3|T-BAM|TNFSF5|TRAP|gp39|hCD40L	X	TCRsignalingPathway
PIK3R5	23533	"phosphoinositide-3-kinase, regulatory subunit 5"	F730038I15Rik|FOAP-2|P101-PI3K|p101	17	TCRsignalingPathway
PIK3R1	5295	"phosphoinositide-3-kinase, regulatory subunit 1 (alpha)"	GRB1|p85|p85-ALPHA	5	TCRsignalingPathway
PIK3R2	5296	"phosphoinositide-3-kinase, regulatory subunit 2 (beta)"	P85B|p85|p85-BETA	19	TCRsignalingPathway
PIK3R3	8503	"phosphoinositide-3-kinase, regulatory subunit 3 (gamma)"	DKFZp686P05226|FLJ41892|p55|p55-GAMMA	1	TCRsignalingPathway
PIK3CA	5290	"phosphoinositide-3-kinase, catalytic, alpha polypeptide"	MGC142161|MGC142163|PI3K|p110-alpha	3	TCRsignalingPathway
PIK3CB	5291	"phosphoinositide-3-kinase, catalytic, beta polypeptide"	DKFZp779K1237|MGC133043|PI3K|PI3KCB|PI3Kbeta|PIK3C1|p110-BETA	3	TCRsignalingPathway
PIK3CD	5293	"phosphoinositide-3-kinase, catalytic, delta polypeptide"	p110D	1	TCRsignalingPathway
PIK3CG	5294	"phosphoinositide-3-kinase, catalytic, gamma polypeptide"	PI3CG|PI3K|PI3Kgamma|PIK3	7	TCRsignalingPathway
AKT3	10000	"v-akt murine thymoma viral oncogene homolog 3 (protein kinase B, gamma)"	DKFZp434N0250|PKB-GAMMA|PKBG|PRKBG|RAC-PK-gamma|RAC-gamma|STK-2	1	TCRsignalingPathway
AKT1	207	v-akt murine thymoma viral oncogene homolog 1	AKT|MGC99656|PKB|PKB-ALPHA|PRKBA|RAC|RAC-ALPHA	14	TCRsignalingPathway
AKT2	208	v-akt murine thymoma viral oncogene homolog 2	PKBB|PKBBETA|PRKBB|RAC-BETA	19	TCRsignalingPathway
MAP3K8	1326	mitogen-activated protein kinase kinase kinase 8	COT|EST|ESTF|FLJ10486|TPL2|Tpl-2|c-COT	10	TCRsignalingPathway
MAP3K14	9020	mitogen-activated protein kinase kinase kinase 14	FTDCR1B|HS|HSNIK|NIK	17	TCRsignalingPathway
PDCD1	5133	programmed cell death 1	CD279|PD1|SLEB2|hPD-1|hPD-l	2	TCRsignalingPathway
CTLA4	1493	cytotoxic T-lymphocyte-associated protein 4	CD|CD152|CELIAC3|CTLA-4|GSE|ICOS|IDDM12	2	TCRsignalingPathway
PTPN6	5777	"protein tyrosine phosphatase, non-receptor type 6"	HCP|HCPH|HPTP1C|PTP-1C|SH-PTP1|SHP-1|SHP-1L|SHP1	12	TCRsignalingPathway
CBLC	23624	Cas-Br-M (murine) ecotropic retroviral transforming sequence c	CBL-3|CBL-SL|RNF57	19	TCRsignalingPathway
CBL	867	Cas-Br-M (murine) ecotropic retroviral transforming sequence	C-CBL|CBL2|RNF55	11	TCRsignalingPathway
CBLB	868	Cas-Br-M (murine) ecotropic retroviral transforming sequence b	DKFZp686J10223|DKFZp779A0729|DKFZp779F1443|FLJ36865|FLJ41152|Nbla00127|RNF56	3	TCRsignalingPathway
IL2	3558	interleukin 2	IL-2|TCGF|lymphokine	4	TCRsignalingPathway
IL4	3565	interleukin 4	BCGF-1|BCGF1|BSF1|IL-4|MGC79402	5	TCRsignalingPathway
IL5	3567	"interleukin 5 (colony-stimulating factor, eosinophil)"	EDF|IL-5|TRF	5	TCRsignalingPathway
IL10	3586	interleukin 10	CSIF|IL-10|IL10A|MGC126450|MGC126451|TGIF	1	TCRsignalingPathway
IFNG	3458	"interferon, gamma"	IFG|IFI	12	TCRsignalingPathway
CSF2	1437	colony stimulating factor 2 (granulocyte-macrophage)	GMCSF|MGC131935|MGC138897	5	TCRsignalingPathway
TNF	7124	"tumor necrosis factor (TNF superfamily, member 2)"	DIF|TNF-alpha|TNFA|TNFSF2	6	TCRsignalingPathway
CDK4	1019	cyclin-dependent kinase 4	CMM3|MGC14458|PSK-J3	12	TCRsignalingPathway
RASGRP1	10125	RAS guanyl releasing protein 1 (calcium and DAG-regulated)	CALDAG-GEFI|CALDAG-GEFII|MGC129998|MGC129999|RASGRP|V|hRasGRP1	15	TCRsignalingPathway
PDK1	5163	"pyruvate dehydrogenase kinase, isozyme 1"	-	2	TCRsignalingPathway
PLCG1	5335	"phospholipase C, gamma 1"	PLC-II|PLC1|PLC148|PLCgamma1	20	TCRsignalingPathway
PRKCQ	5588	"protein kinase C, theta"	MGC126514|MGC141919|PRKCT|nPKC-theta	10	TCRsignalingPathway
TRAC	28755	T cell receptor alpha constant	-	14	TCRsignalingPathway
TRAJ1	28754	T cell receptor alpha joining 1 (non-functional)	-	14	TCRsignalingPathway
TRAJ2	28753	T cell receptor alpha joining 2 (non-functional)	-	14	TCRsignalingPathway
TRAJ3	28752	T cell receptor alpha joining 3	-	14	TCRsignalingPathway
TRAJ4	28751	T cell receptor alpha joining 4	-	14	TCRsignalingPathway
TRAJ5	28750	T cell receptor alpha joining 5	-	14	TCRsignalingPathway
TRAJ6	28749	T cell receptor alpha joining 6	-	14	TCRsignalingPathway
TRAJ7	28748	T cell receptor alpha joining 7	-	14	TCRsignalingPathway
TRAJ8	28747	T cell receptor alpha joining 8	-	14	TCRsignalingPathway
TRAJ9	28746	T cell receptor alpha joining 9	-	14	TCRsignalingPathway
TRAJ10	28745	T cell receptor alpha joining 10	-	14	TCRsignalingPathway
TRAJ11	28744	T cell receptor alpha joining 11	-	14	TCRsignalingPathway
TRAJ12	28743	T cell receptor alpha joining 12	-	14	TCRsignalingPathway
TRAJ13	28742	T cell receptor alpha joining 13	-	14	TCRsignalingPathway
TRAJ14	28741	T cell receptor alpha joining 14	-	14	TCRsignalingPathway
TRAJ15	28740	T cell receptor alpha joining 15	-	14	TCRsignalingPathway
TRAJ16	28739	T cell receptor alpha joining 16	-	14	TCRsignalingPathway
TRAJ17	28738	T cell receptor alpha joining 17	-	14	TCRsignalingPathway
TRAJ18	28737	T cell receptor alpha joining 18	-	14	TCRsignalingPathway
TRAJ19	28736	T cell receptor alpha joining 19 (non-functional)	-	14	TCRsignalingPathway
TRAJ20	28735	T cell receptor alpha joining 20	-	14	TCRsignalingPathway
TRAJ21	28734	T cell receptor alpha joining 21	-	14	TCRsignalingPathway
TRAJ22	28733	T cell receptor alpha joining 22	-	14	TCRsignalingPathway
TRAJ23	28732	T cell receptor alpha joining 23	-	14	TCRsignalingPathway
TRAJ24	28731	T cell receptor alpha joining 24	-	14	TCRsignalingPathway
TRAJ25	28730	T cell receptor alpha joining 25 (non-functional)	-	14	TCRsignalingPathway
TRAJ26	28729	T cell receptor alpha joining 26	-	14	TCRsignalingPathway
TRAJ27	28728	T cell receptor alpha joining 27	-	14	TCRsignalingPathway
TRAJ28	28727	T cell receptor alpha joining 28	-	14	TCRsignalingPathway
TRAJ29	28726	T cell receptor alpha joining 29	-	14	TCRsignalingPathway
TRAJ30	28725	T cell receptor alpha joining 30	-	14	TCRsignalingPathway
TRAJ31	28724	T cell receptor alpha joining 31	-	14	TCRsignalingPathway
TRAJ32	28723	T cell receptor alpha joining 32	-	14	TCRsignalingPathway
TRAJ33	28722	T cell receptor alpha joining 33	-	14	TCRsignalingPathway
TRAJ34	28721	T cell receptor alpha joining 34	-	14	TCRsignalingPathway
TRAJ35	28720	T cell receptor alpha joining 35 (non-functional)	-	14	TCRsignalingPathway
TRAJ36	28719	T cell receptor alpha joining 36	-	14	TCRsignalingPathway
TRAJ37	28718	T cell receptor alpha joining 37	-	14	TCRsignalingPathway
TRAJ38	28717	T cell receptor alpha joining 38	-	14	TCRsignalingPathway
TRAJ39	28716	T cell receptor alpha joining 39	-	14	TCRsignalingPathway
TRAJ40	28715	T cell receptor alpha joining 40	-	14	TCRsignalingPathway
TRAJ41	28714	T cell receptor alpha joining 41	-	14	TCRsignalingPathway
TRAJ42	28713	T cell receptor alpha joining 42	-	14	TCRsignalingPathway
TRAJ43	28712	T cell receptor alpha joining 43	-	14	TCRsignalingPathway
TRAJ44	28711	T cell receptor alpha joining 44	-	14	TCRsignalingPathway
TRAJ45	28710	T cell receptor alpha joining 45	-	14	TCRsignalingPathway
TRAJ46	28709	T cell receptor alpha joining 46	-	14	TCRsignalingPathway
TRAJ47	28708	T cell receptor alpha joining 47	-	14	TCRsignalingPathway
TRAJ48	28707	T cell receptor alpha joining 48	-	14	TCRsignalingPathway
TRAJ49	28706	T cell receptor alpha joining 49	-	14	TCRsignalingPathway
TRAJ50	28705	T cell receptor alpha joining 50	-	14	TCRsignalingPathway
TRAJ52	28703	T cell receptor alpha joining 52	-	14	TCRsignalingPathway
TRAJ53	28702	T cell receptor alpha joining 53	-	14	TCRsignalingPathway
TRAJ54	28701	T cell receptor alpha joining 54	-	14	TCRsignalingPathway
TRAJ56	28699	T cell receptor alpha joining 56	-	14	TCRsignalingPathway
TRAJ57	28698	T cell receptor alpha joining 57	-	14	TCRsignalingPathway
TRAJ58	28697	T cell receptor alpha joining 58 (non-functional)	-	14	TCRsignalingPathway
TRAJ59	28696	T cell receptor alpha joining 59 (non-functional)	-	14	TCRsignalingPathway
TRAJ61	28694	T cell receptor alpha joining 61 (non-functional)	-	14	TCRsignalingPathway
TRAV1-1	28693	T cell receptor alpha variable 1-1	TCRAV1S1|TCRAV7S1|TRAV11	14	TCRsignalingPathway
TRAV1-2	28692	T cell receptor alpha variable 1-2	TCRAV1S2|TCRAV7S2|TRAV12	14	TCRsignalingPathway
TRAV2	28691	T cell receptor alpha variable 2	TCRAV11S1|TCRAV2S1	14	TCRsignalingPathway
TRAV3	28690	T cell receptor alpha variable 3 (gene/pseudogene)	TCRAV16S1|TCRAV3S1	14	TCRsignalingPathway
TRAV4	28689	T cell receptor alpha variable 4	TCRAV20S1|TCRAV4S1	14	TCRsignalingPathway
TRAV5	28688	T cell receptor alpha variable 5	TCRAV15S1|TCRAV5S1	14	TCRsignalingPathway
TRAV7	28686	T cell receptor alpha variable 7	TCRAV7S1	14	TCRsignalingPathway
TRAV8-1	28685	T cell receptor alpha variable 8-1	TCRAV1S1|TCRAV8S1|TRAV81	14	TCRsignalingPathway
TRAV8-2	28684	T cell receptor alpha variable 8-2	TCRAV1S5|TCRAV8S2|TRAV82	14	TCRsignalingPathway
TRAV8-3	28683	T cell receptor alpha variable 8-3	TCRAV1S4|TCRAV8S3|TRAV83	14	TCRsignalingPathway
TRAV8-4	28682	T cell receptor alpha variable 8-4	TCRAV1S2|TCRAV8S4|TRAV84	14	TCRsignalingPathway
TRAV8-6	28680	T cell receptor alpha variable 8-6	TCRAV1S3|TCRAV8S6|TRAV86	14	TCRsignalingPathway
TRAV8-7	28679	T cell receptor alpha variable 8-7 (non-functional)	TCRAV8S7|TRAV87	14	TCRsignalingPathway
TRAV9-1	28678	T cell receptor alpha variable 9-1	TCRAV9S1|TRAV91	14	TCRsignalingPathway
TRAV9-2	28677	T cell receptor alpha variable 9-2	TCRAV22S1|TCRAV9S2|TRAV92	14	TCRsignalingPathway
TRAV10	28676	T cell receptor alpha variable 10	TCRAV10S1|TCRAV24S1	14	TCRsignalingPathway
TRAV12-1	28674	T cell receptor alpha variable 12-1	TCRAV12S1|TCRAV2S3|TRAV121	14	TCRsignalingPathway
TRAV12-2	28673	T cell receptor alpha variable 12-2	TCRAV12S2|TCRAV2S1|TRAV122	14	TCRsignalingPathway
TRAV12-3	28672	T cell receptor alpha variable 12-3	TCRAV12S3|TCRAV2S2|TRAV123	14	TCRsignalingPathway
TRAV13-1	28671	T cell receptor alpha variable 13-1	TCRAV13S1|TCRAV8S1|TRAV131	14	TCRsignalingPathway
